"id","homicide","terrorist_attack","threats","Enforced_disappearance","torture","sexual_violence","recruitment","detention","kidnapping","pillage","extortion","attack_against_civilians_population","dispossession_land","forced_displacement","armed_group"
17960,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Guerrilla groups"
17963,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Guerrilla groups"
17965,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
17966,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
17967,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
17968,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
17969,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
17970,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
17973,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
17979,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
17982,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
17983,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
17988,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
17990,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
17998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Guerrilla groups"
17999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18002,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18010,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18014,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18044,0,0,1,0,0,0,1,1,1,0,0,0,0,0,"Guerrilla groups"
18045,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
18055,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18061,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18074,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18078,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Paramilitary groups"
18079,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Paramilitary groups"
18080,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Other armed groups"
18096,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18111,0,0,1,0,1,0,0,0,0,0,1,0,0,0,"Paramilitary groups"
18113,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18114,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
18115,0,0,1,0,0,0,0,0,0,0,1,0,1,1,"Guerrilla groups"
18116,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Guerrilla groups"
18117,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
18118,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18119,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18122,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18125,1,0,1,1,1,0,0,0,0,1,1,0,1,1,"Paramilitary groups"
18137,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18149,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
18151,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18153,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18155,0,0,1,0,0,0,0,0,1,1,1,0,0,1,"Paramilitary groups"
18156,0,0,1,0,0,0,0,0,1,1,1,0,0,1,"Paramilitary groups"
18157,0,0,1,0,0,0,0,0,1,1,1,0,0,1,"Paramilitary groups"
18158,0,0,1,0,0,0,0,0,1,1,1,0,0,1,"Paramilitary groups"
18168,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
18169,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"Guerrilla groups"
18173,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18174,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18177,0,0,1,0,0,0,0,0,1,1,0,0,0,0,"Guerrilla groups"
18178,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Guerrilla groups"
18179,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
18183,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18184,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18185,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18193,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Other armed groups"
18194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
18195,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Other armed groups"
18206,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Other armed groups"
18207,0,0,1,0,1,0,0,0,0,1,0,0,0,0,"Other armed groups"
18210,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18219,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
18220,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
18229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18230,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18232,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18236,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18243,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
18248,0,0,1,0,0,0,0,0,1,1,0,0,0,0,"Paramilitary groups"
18249,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18260,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
18261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
18271,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Guerrilla groups"
18272,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18274,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
18275,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
18276,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18284,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18285,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18286,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18287,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18294,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
18296,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18299,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18305,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"Paramilitary groups"
18309,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
18311,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18331,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"Guerrilla groups"
18333,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18334,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18342,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
18343,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
18348,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18356,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"Guerrilla groups"
18357,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Guerrilla groups"
18358,0,0,1,0,0,0,0,0,0,0,1,0,1,1,"Guerrilla groups"
18359,0,0,1,0,0,0,0,0,0,0,1,0,1,1,"Guerrilla groups"
18361,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
18362,0,0,0,0,0,1,1,0,0,0,0,0,0,1,"Guerrilla groups"
18364,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Guerrilla groups"
18366,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18367,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18369,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"Guerrilla groups"
18370,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18372,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Other armed groups"
18389,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18394,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Guerrilla groups"
18402,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
18403,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"Guerrilla groups"
18416,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Other armed groups"
18417,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18421,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18433,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18434,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
18438,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18439,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18440,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18442,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
18443,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Paramilitary groups"
18459,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
18460,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18461,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
18469,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18477,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18479,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18498,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
18518,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"Guerrilla groups"
18519,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
18520,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
18521,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18522,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18523,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
18525,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18526,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
18527,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18528,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18529,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
18534,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18543,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
18582,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18594,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18598,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18602,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Guerrilla groups"
18612,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
18617,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Guerrilla groups"
18619,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18622,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18626,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18632,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
18633,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
18644,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18645,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18656,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18657,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18675,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18676,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18677,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18678,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18679,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18682,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"Guerrilla groups"
18688,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18699,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
18703,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
18710,0,1,0,0,1,0,0,0,0,0,0,1,1,1,"Paramilitary groups"
18721,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
18722,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
18727,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
18729,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18739,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18780,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
18793,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
18794,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
18795,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
18796,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
18800,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
18805,0,0,1,0,0,0,0,0,1,1,0,0,0,0,"Paramilitary groups"
18806,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18808,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"Guerrilla groups"
18812,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Other armed groups"
18816,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18817,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18819,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18829,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18830,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18848,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18849,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18851,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
18862,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18863,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Other armed groups"
18865,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
18872,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18873,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18874,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18877,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
18878,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
18879,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18899,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18918,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18919,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
18923,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Other armed groups"
18925,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
18927,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
18934,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Other armed groups"
18935,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18937,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18939,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18940,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18941,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
18945,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Other armed groups"
18946,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18947,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18948,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
18959,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
18960,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Paramilitary groups"
18961,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
18963,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
18965,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18971,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
18979,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
18981,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Guerrilla groups"
18982,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
18985,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
18988,1,0,1,1,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
18989,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
18993,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
18994,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
18995,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
19000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
19001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
19019,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
19020,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
19021,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
19038,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"Guerrilla groups"
19039,1,0,1,1,1,0,0,0,0,1,1,0,0,1,"Paramilitary groups"
19040,1,0,1,1,1,0,0,0,0,1,1,0,0,1,"Paramilitary groups"
19044,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
19045,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
19046,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
19047,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
19071,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
19078,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
19083,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
19086,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
19089,1,0,1,0,1,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
19090,1,0,1,0,1,1,0,0,0,0,0,0,0,1,"Guerrilla groups"
19096,1,0,1,0,1,0,0,1,0,0,0,0,1,1,"Guerrilla groups"
19101,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"Paramilitary groups"
19110,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
19118,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
19119,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
19123,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
19124,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
19141,1,0,0,0,1,0,0,1,1,0,0,0,0,1,"Paramilitary groups"
19142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
19146,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Paramilitary groups"
19153,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
19154,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
19155,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
19156,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
19157,0,0,1,1,0,0,1,1,0,0,0,0,0,1,"Guerrilla groups"
19160,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
19172,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
19173,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
19174,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
19175,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
19176,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
19177,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
19178,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
19179,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Guerrilla groups"
19217,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"Paramilitary groups"
19218,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
19236,0,0,1,0,1,0,0,1,0,0,0,0,0,0,"Other armed groups"
19245,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Other armed groups"
19258,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
19259,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Guerrilla groups"
19266,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"Guerrilla groups"
19267,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
19268,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
19269,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
19270,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19271,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19272,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19273,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19275,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
19276,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Paramilitary groups"
19282,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
19283,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Other armed groups"
19284,0,0,1,0,1,0,0,1,0,0,0,0,0,1,"Other armed groups"
19286,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Other armed groups"
19287,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"Guerrilla groups"
19291,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19292,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19293,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19294,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19295,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19296,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19297,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19298,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19299,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19300,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19301,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19302,0,0,1,0,0,1,1,0,0,0,0,0,0,0,"Other armed groups"
19331,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Guerrilla groups"
19339,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
19340,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
19353,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Guerrilla groups"
19356,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
19364,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
19367,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Guerrilla groups"
19369,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"Paramilitary groups"
19378,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
19379,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
19380,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
19381,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
19382,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
19383,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
19384,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
19385,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
19386,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"Paramilitary groups"
19392,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"Paramilitary groups"
19397,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"Paramilitary groups"
19410,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Paramilitary groups"
19422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
19423,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"Paramilitary groups"
19426,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
19427,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Guerrilla groups"
19430,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"Guerrilla groups"
19431,1,0,1,0,1,0,0,0,0,1,0,0,1,0,"Paramilitary groups"
